32.50,32.75,33.00,33.25,33.50,33.75,34.00,34.25,34.50,34.75,35.00,35.25,35.50,35.75,36.00,36.25,36.50,36.75
2.9931655802583155,3.158284015071497,2.548178455296954,4.01007313251964,3.0669832970505957,3.527043064172334,3.7014136770677775,3.8561355337734935,3.7283365712530716,3.2563180561068363,3.133692485808256,3.7774151624696923,3.4103726374461347,3.887766058730758,2.577500051486252,3.099443078681392,1.9362186336655702,2.358024863729946
2.938963749294338,2.5481784552969198,2.8192066256606276,3.0669832970505957,3.1176424827330154,3.2888746473161707,3.734984641481811,2.983436108014506,3.0782008883892,2.760667094346652,3.0203848806317284,3.4103726374461347,3.8877660587308,2.5775000514862105,2.680570282945856,1.9362186336655247,2.358024863729946,2.6216140085051487
2.4856255243971006,2.8192066256606276,3.054506812537255,3.1176424827330154,3.7014136770677615,3.5479324157895453,2.983436108014507,3.0782008883892,2.7606670943466467,3.0203848806317213,3.355210476705113,3.8877660587308,2.5134727866312794,2.680570282945856,1.9362186336655247,2.358024863729946,2.6216140085051487,3.111694989829196
2.8192066256606276,3.054506812537255,3.1176424827330154,3.7014136770677615,3.734984641481811,2.983436108014507,3.0782008883892,2.7606670943466467,3.0203848806317213,3.355210476705113,3.442123677190451,2.5775000514862105,2.891716189677793,1.9362186336655247,2.358024863729946,2.6216140085051487,3.111694989829196,2.834821407455654
3.054506812537255,3.1176424827330154,3.7014136770677615,3.734984641481811,2.983436108014507,3.0782008883892,2.7606670943466467,3.0203848806317213,3.355210476705113,3.442123677190451,2.5775000514862105,2.680570282945856,1.9362186336655247,2.358024863729946,2.6216140085051487,3.111694989829196,2.834821407455654,3.3854746505633146
3.1176424827330154,3.7014136770677615,3.734984641481811,2.983436108014507,3.0782008883892,2.7606670943466467,3.0203848806317213,3.355210476705113,3.442123677190451,2.5775000514862105,2.0801785619277227,1.9040616325021498,2.358024863729946,2.6216140085051487,3.111694989829196,2.834821407455654,3.3854746505633146,3.4550399104624616
3.7014136770677615,3.734984641481811,2.983436108014507,3.0782008883892,3.133692485808256,3.0203848806317213,3.355210476705113,3.887766058730734,2.5775000514862105,2.0801785619277227,1.90406163250212,2.3580248637299377,2.6216140085051487,3.0194578841138324,2.834821407455654,3.3854746505633146,3.4550399104624616,3.0516185011690693
3.734984641481811,2.983436108014507,3.0688408757608028,3.133692485808256,3.0203848806317284,3.355210476705113,3.887766058730734,2.5775000514862105,2.0801785619277227,1.7097532877058907,2.3580248637299377,2.6216140085051487,3.034043060612642,2.7756007160082654,3.3854746505633146,3.4550399104624616,3.0516185011690693,3.484722495219701
2.983436108014507,3.2563180561068577,3.133692485808256,3.0203848806317284,3.355210476705113,3.887766058730734,2.5775000514862105,2.0801785619277227,1.9362186336655702,2.3580248637299377,2.6216140085051487,3.034043060612642,2.7756007160082743,3.385474650563334,3.4550399104624616,3.0516185011690693,3.484722495219701,3.0159681969542307
3.2563180561068577,3.13369248580822,3.0203848806317284,3.355210476705113,3.887766058730734,2.5775000514862105,2.0801785619277227,1.9362186336655702,2.354945490938735,2.6216140085051487,3.034043060612642,2.7756007160082743,3.385474650563334,3.4550399104624616,3.0516185011690693,3.484722495219701,3.0159681969542307,2.4887227727984143
3.13369248580822,3.0203848806317284,3.355210476705113,3.887766058730734,2.5775000514862105,2.0801785619277227,1.9362186336655702,2.358024863729946,2.51261130957575,3.034043060612642,2.7756007160082743,3.385474650563334,3.4550399104624616,3.0516185011690693,3.484722495219701,3.0159681969542307,2.549131318442493,2.6460047874521195
3.0203848806317284,3.355210476705113,3.887766058730734,2.5775000514862105,2.0801785619277227,1.9362186336655702,2.358024863729946,2.51261130957575,3.111694989829196,2.7756007160082743,3.3316938293187492,3.046816297895092,3.0516185011690693,2.8757275460530964,3.0159681969542307,2.549131318442493,2.6460047874521195,2.926199570147505
3.355210476705113,3.887766058730734,2.5775000514862105,1.9386555186149441,1.9362186336655702,2.358024863729946,2.51261130957575,3.111694989829196,2.7756007160082743,3.3316938293187492,3.046816297895091,3.0516185011690693,2.9286563898684648,3.0159681969542387,2.549131318442493,2.6460047874521195,2.926199570147505,2.9549630680606374
3.887766058730734,2.5775000514862105,1.9386555186149441,1.9362186336655702,2.358024863729946,2.51261130957575,3.111694989829196,2.682553711108967,3.3316938293187492,3.046816297895091,3.0516185011690693,2.9286563898684648,3.0159681969542307,2.549131318442493,2.6460047874521195,2.926199570147505,2.9549630680606374,2.8705061432338193
2.5775000514862105,1.9386555186149441,1.9362186336655702,2.358024863729946,2.51261130957575,3.111694989829196,2.682553711108967,3.3316938293187537,3.046816297895091,2.43504770023865,2.9286563898684648,3.0159681969542307,2.555114427175745,2.6460047874521195,2.926199570147505,2.9549630680606374,2.8705061432338193,3.070621022862259
2.8917161896777897,1.9362186336655702,2.358024863729946,2.51261130957575,3.111694989829196,2.682553711108967,3.3316938293187537,3.046816297895091,2.458079445432517,2.950223714508696,3.0159681969542307,2.557726172393018,2.646004787452147,2.926199570147505,2.9549630680606374,2.8705061432338193,3.070621022862259,1.9393480591414567
